latitude,longitude,elevation,slope,aspect,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_72h,antecedent_rainfall_3d,soil_moisture,temperature,humidity,distance_to_road_m,distance_to_river_m,historical_landslide_density,distance_to_previous_landslide_m,landslide_occurrence
26.01915,91.86365,163.5,32.4,286.3,8.9,34.6,48.2,72.8,108.5,144.7,54.3,0.517,24.8,97.3,235.1,562.6,0.742,547.7,0
26.13335,91.80293,163.4,23.0,251.1,1.0,2.2,2.6,3.9,16.5,28.2,8.1,0.175,25.4,51.8,98.5,559.1,0.423,90.8,0
25.26722,91.59953,1057.0,43.2,211.0,0.9,7.8,9.2,13.7,24.8,44.1,14.0,0.198,22.4,73.1,95.6,265.2,1.0,20.0,0
25.27331,91.70175,1419.6,34.9,98.2,24.9,80.8,119.1,192.7,303.2,350.3,138.9,0.96,22.8,96.5,68.4,327.3,0.836,583.7,1
25.51476,91.86585,1585.0,27.5,1.4,11.1,17.9,42.8,53.4,84.8,112.7,41.7,0.571,16.4,83.9,106.6,734.3,0.617,735.0,0
25.57567,91.92378,1472.5,38.0,227.5,10.4,21.8,40.3,65.0,93.6,140.7,50.5,0.545,13.3,82.1,75.3,557.2,0.645,852.2,1
25.67936,91.92299,1175.1,37.8,128.2,12.6,51.9,87.9,113.3,146.3,194.6,76.2,0.573,17.4,85.8,100.8,226.5,0.827,539.1,1
25.60768,91.90306,1532.8,15.7,260.9,6.5,52.5,63.5,114.0,195.9,239.1,90.2,0.7,23.2,88.2,68.3,504.6,0.58,329.4,1
23.77711,92.66158,1150.3,33.6,171.7,0.0,0.1,0.1,0.2,16.6,27.6,7.2,0.215,20.6,64.2,200.8,369.1,1.0,30.7,0
23.78773,92.68695,912.1,45.5,264.9,29.5,55.2,132.9,199.5,250.8,309.9,127.0,0.9,20.1,96.5,72.2,333.4,0.74,316.4,1
23.72906,92.81773,1014.1,35.3,223.5,47.5,90.9,210.5,253.1,404.4,600.0,211.1,0.98,22.0,88.6,38.5,351.8,0.725,937.6,1
23.78767,92.71257,1249.6,27.8,47.0,2.3,5.6,7.7,12.4,25.5,52.8,15.6,0.269,21.1,72.1,41.8,339.2,0.716,562.8,0
23.65906,92.68718,1114.1,41.4,231.7,6.1,14.2,24.1,41.5,51.3,67.1,26.8,0.507,20.5,83.9,153.0,426.1,0.579,639.2,0
11.52426,76.12077,914.5,31.4,316.2,0.8,4.7,6.7,11.9,17.8,22.5,8.7,0.481,18.5,91.4,192.5,707.4,0.943,403.0,0
10.06639,77.06514,1602.7,34.6,45.7,14.9,58.1,138.4,164.8,256.5,387.5,136.1,0.77,15.0,94.1,104.6,381.4,0.985,735.6,1
26.14691,91.82279,111.4,17.3,253.0,0.9,3.2,4.8,5.7,20.3,34.2,10.0,0.124,28.6,71.3,217.2,137.2,0.322,794.9,0
26.0472,91.82749,121.4,16.7,300.4,1.0,3.5,4.2,6.2,11.2,39.3,10.2,0.22,27.0,50.9,22.4,354.0,0.561,249.3,0
26.02461,91.85859,66.7,22.8,39.5,22.4,36.6,103.7,140.9,173.8,248.1,95.2,0.706,19.3,94.7,208.6,531.6,0.799,242.9,1
26.09617,91.80043,135.6,25.4,334.8,20.3,61.7,80.2,127.2,202.4,259.3,97.5,0.806,25.2,82.2,123.6,401.8,0.554,69.4,0
25.29741,91.60684,1112.3,38.2,337.7,7.2,17.1,23.7,42.3,67.3,82.6,31.7,0.457,18.8,92.7,46.2,404.0,0.937,446.5,0
25.30198,91.70132,1491.8,31.7,145.9,17.4,55.8,91.5,138.9,188.1,279.9,102.6,0.705,12.4,87.3,129.8,484.8,0.822,983.0,1
25.64384,91.89622,1453.4,25.1,138.3,3.9,6.9,11.5,18.1,18.5,21.7,9.8,0.278,22.5,46.9,23.7,580.0,0.457,1077.0,0
25.50465,91.91647,1460.1,28.4,81.5,8.3,22.4,30.9,39.0,39.6,69.5,25.7,0.322,19.2,52.6,59.8,475.7,0.524,391.7,0
25.62593,91.88093,1247.1,35.8,75.8,24.5,110.3,182.5,248.0,419.8,516.4,194.8,0.98,16.5,90.5,113.5,253.3,0.726,792.6,1
25.63503,91.91046,1510.6,29.2,99.8,15.4,20.1,55.1,69.4,117.2,165.7,58.8,0.539,18.4,83.1,193.9,513.4,0.615,1867.9,0
23.707,92.7217,1134.3,29.0,217.5,25.9,64.1,79.1,133.0,195.1,239.9,94.1,0.658,15.8,96.3,39.0,271.7,0.986,1051.3,1
23.76982,92.69449,1024.2,35.3,202.9,12.6,56.7,176.4,214.6,369.9,501.7,180.3,0.953,17.7,85.8,53.4,322.1,1.0,1181.1,1
23.70396,92.68806,1015.9,34.0,177.7,2.2,2.4,6.5,9.3,15.9,22.5,7.9,0.358,16.9,92.2,199.2,306.3,0.577,65.8,0
23.75304,92.70436,1192.6,37.3,47.0,0.2,0.6,1.4,1.6,16.7,40.4,10.1,0.124,20.2,62.3,153.2,406.2,0.715,20.0,0
23.66567,92.71228,930.3,36.5,14.1,19.4,82.5,212.6,252.5,360.6,506.5,187.9,0.959,21.5,92.4,57.9,407.8,0.72,242.2,1
11.53631,76.1017,933.6,39.8,153.4,3.3,5.4,10.5,16.3,25.4,31.9,12.2,0.35,22.3,80.6,76.2,468.0,0.799,45.5,0
10.04746,77.0452,1484.8,47.8,110.0,12.8,35.4,54.6,81.8,145.4,204.7,71.8,0.684,21.2,93.4,200.3,210.7,0.865,20.0,1
26.08177,91.73884,30.0,19.6,136.8,7.2,25.8,44.8,66.5,89.2,136.1,49.4,0.546,22.2,94.8,54.0,197.6,0.439,1178.5,0
26.06071,91.79493,41.7,24.7,345.6,7.8,19.7,24.2,36.4,50.4,58.7,24.1,0.45,22.4,82.8,116.6,355.7,0.408,354.8,0
26.08028,91.84763,162.3,35.8,18.4,0.0,0.1,0.2,0.2,16.6,27.9,7.3,0.252,19.6,63.9,233.5,324.5,0.623,202.8,0
26.14017,91.81141,139.4,22.7,231.2,11.4,44.5,124.1,151.9,272.3,348.5,127.3,0.678,21.4,92.8,135.8,852.7,0.307,2508.7,0
25.22778,91.5987,1262.4,35.4,103.6,28.4,41.8,113.2,158.8,192.2,288.3,108.6,0.78,12.7,94.4,28.8,110.9,0.789,278.3,0
25.25167,91.72356,1403.4,38.2,298.8,0.4,1.2,2.0,2.7,20.5,31.9,9.0,0.158,20.9,67.4,243.0,467.2,0.919,34.5,0
25.47975,91.86687,1508.7,31.4,40.5,30.1,48.8,72.0,123.9,207.0,303.1,106.1,0.75,16.2,97.6,77.3,675.1,0.656,459.7,1
25.50237,91.90308,1495.5,32.5,216.6,15.4,31.7,44.5,71.9,104.4,157.7,56.4,0.51,12.4,84.8,39.6,580.4,0.679,671.7,0
25.61483,91.91024,1276.6,33.8,285.0,1.4,3.9,8.3,11.6,28.3,38.7,12.9,0.226,22.6,61.2,20.9,254.3,0.882,191.2,1
25.61008,91.83041,1411.1,26.1,83.1,5.8,30.2,34.1,58.5,71.5,101.7,39.2,0.58,17.3,97.1,130.9,554.1,0.465,908.4,1
23.67838,92.70151,1146.3,46.3,284.1,1.3,5.1,6.4,9.4,12.7,33.9,9.9,0.246,23.1,73.9,173.7,229.3,1.0,2189.1,0
23.79267,92.71943,1051.1,43.0,140.4,7.6,69.0,96.9,125.7,157.4,182.5,77.4,0.632,17.3,94.2,215.6,287.2,1.0,113.0,1
23.75837,92.75916,1191.1,32.2,137.3,5.4,14.1,17.1,26.3,30.5,46.5,17.6,0.286,18.7,53.7,147.4,547.6,0.594,899.4,0
23.77475,92.72137,1282.3,41.8,304.1,6.6,29.5,49.3,65.6,91.1,133.5,48.9,0.538,16.8,92.3,61.5,418.9,0.729,1429.8,0
23.72006,92.64262,1110.2,28.5,14.8,9.5,22.0,31.9,40.8,71.2,89.4,33.2,0.518,18.7,83.4,106.1,595.8,0.666,2752.6,0
11.5723,76.14721,971.5,26.1,268.9,17.6,26.7,48.8,88.0,127.7,185.1,67.4,0.662,21.2,87.8,64.8,461.6,0.881,319.3,1
10.09157,77.05583,1391.3,49.8,340.7,14.9,43.6,112.7,173.6,247.8,390.4,137.6,0.809,14.2,80.5,127.4,580.0,0.787,88.1,1
26.03422,91.79447,105.3,12.8,88.3,10.6,36.4,78.0,106.2,138.4,184.8,72.0,0.749,14.5,97.5,48.7,572.3,0.352,1158.6,0
26.00825,91.75196,60.0,17.7,178.6,0.8,2.0,3.2,3.9,15.2,27.2,7.7,0.197,27.0,66.9,43.8,516.3,0.431,1416.8,0
26.02139,91.84014,88.8,36.9,214.9,11.5,34.9,58.0,81.7,144.1,212.7,73.3,0.71,20.6,89.0,180.7,339.4,0.734,98.8,1
26.06206,91.77329,41.4,27.3,138.3,2.9,24.8,34.1,45.3,74.9,94.4,35.4,0.499,22.1,95.1,74.9,579.3,0.297,1973.3,0
25.29449,91.61051,1053.7,27.2,293.6,10.4,18.0,37.7,45.6,64.4,95.0,34.6,0.441,22.0,82.7,81.2,120.8,0.843,49.4,0
25.26616,91.73917,1492.0,38.6,234.2,0.3,0.8,1.5,2.0,18.0,31.8,8.6,0.218,21.3,62.2,35.8,230.7,0.738,456.0,0
25.58501,91.84907,1376.8,32.7,160.7,1.1,2.1,3.6,5.0,7.9,10.6,3.9,0.436,15.7,97.3,123.0,699.6,0.626,314.4,0
25.62183,91.87087,1602.2,25.1,220.8,0.0,0.1,0.2,0.3,13.3,28.8,7.1,0.145,20.6,49.8,58.6,345.4,0.745,541.6,0
25.59112,91.95735,1354.3,42.0,327.0,22.1,93.8,131.5,170.9,302.8,370.5,138.6,0.828,16.1,85.4,111.1,217.0,0.765,515.1,1
25.62,91.82766,1454.7,24.2,157.0,2.1,5.7,8.8,9.8,22.9,38.5,12.0,0.15,25.5,74.6,132.7,461.6,0.499,537.4,0
23.72021,92.68697,1140.0,45.3,319.9,23.8,50.8,87.5,144.7,201.8,236.5,96.4,0.694,18.5,94.7,62.0,570.4,0.997,361.2,1
23.83106,92.70785,1018.6,34.6,52.4,37.0,57.6,120.9,153.7,197.5,299.4,110.4,0.806,20.4,96.3,24.6,247.1,1.0,1076.5,1
23.81431,92.72083,1094.4,34.7,217.9,0.6,3.8,6.8,12.1,20.1,24.4,9.3,0.571,19.2,84.1,35.7,448.2,0.772,1590.0,0
23.81586,92.67285,1352.8,45.1,152.4,5.7,33.5,48.1,67.2,120.3,177.2,60.9,0.558,15.6,89.3,161.1,376.0,0.866,534.2,1
23.67474,92.68705,986.9,29.4,21.0,0.4,1.2,2.5,3.4,13.7,19.9,6.0,0.177,27.2,56.2,95.4,494.7,0.709,161.5,0
11.57082,76.16595,881.8,41.6,163.9,16.3,52.2,106.1,144.1,238.9,353.7,123.5,0.883,21.7,80.9,58.6,242.6,1.0,976.4,1
10.0899,77.09152,1460.4,42.2,303.3,21.7,33.4,68.1,102.9,169.5,232.2,84.0,0.582,16.0,97.5,25.1,404.2,0.771,448.0,1
26.06147,91.85961,30.0,27.0,116.3,2.2,4.7,7.5,11.4,25.6,28.3,10.5,0.237,25.6,57.0,81.2,302.4,0.412,403.2,0
26.0214,91.8362,113.7,14.6,246.1,9.2,23.2,46.7,78.7,102.4,119.9,50.0,0.655,21.9,92.6,150.9,585.2,0.573,1908.7,0
26.07144,91.8771,198.3,29.6,245.4,3.4,11.2,14.3,23.6,30.3,32.1,14.2,0.312,25.6,51.2,75.0,314.2,0.752,58.0,0
26.06825,91.85691,87.4,28.2,301.9,0.3,0.7,0.9,1.4,18.5,45.7,11.3,0.167,26.6,67.3,140.3,570.3,0.425,1876.3,0
25.25914,91.52942,1125.5,39.5,254.2,0.7,6.4,8.0,11.6,20.6,29.9,10.4,0.199,17.3,56.4,105.3,336.6,0.822,715.1,0
25.24591,91.73245,1422.7,42.2,155.7,27.4,61.1,93.9,129.1,196.7,264.0,98.3,0.734,17.4,84.6,50.9,251.8,0.885,450.8,1
25.59053,91.92797,1512.1,25.2,130.3,2.4,6.9,14.6,19.8,27.0,47.4,16.2,0.242,21.9,46.9,194.3,555.8,0.611,2399.8,0
25.57369,91.90448,1322.9,29.6,344.8,1.0,5.6,8.9,10.8,19.3,47.1,13.5,0.193,20.0,46.9,147.0,465.8,0.59,328.8,0
25.58386,91.91963,1250.9,40.4,185.4,0.1,0.2,0.2,0.4,2.8,28.9,6.1,0.196,21.5,47.5,90.5,727.5,0.798,118.7,0
25.61644,91.9233,1594.2,28.1,297.8,0.8,4.0,5.7,7.6,13.5,37.6,10.4,0.254,21.8,50.0,118.8,452.0,0.563,2115.5,0
23.78471,92.75131,1139.4,44.5,306.3,3.4,12.7,29.8,40.5,54.6,84.3,30.4,0.519,18.5,86.1,37.1,343.8,1.0,232.9,1
23.80423,92.71276,1085.9,43.2,108.1,0.4,3.3,4.2,5.5,18.1,38.3,10.6,0.202,26.3,71.1,49.2,310.5,0.841,902.0,0
23.72915,92.72894,1124.6,46.6,219.9,22.4,56.8,129.8,161.4,240.5,366.7,129.7,0.807,19.1,89.2,81.2,336.4,0.664,668.6,1
23.78821,92.73691,1257.2,46.4,32.9,0.3,2.0,4.1,5.0,8.2,9.7,3.7,0.359,19.6,96.1,17.7,431.1,0.661,650.2,0
23.70384,92.74595,1099.7,49.2,115.8,3.8,7.2,11.3,17.6,25.7,30.3,12.1,0.451,19.7,93.2,115.3,555.3,0.652,1376.6,1
11.53846,76.12319,921.2,41.8,288.4,20.7,46.2,141.8,177.3,303.2,435.0,152.8,0.752,17.4,93.6,138.7,455.6,0.863,817.4,1
10.11402,77.10678,1437.2,47.3,234.3,12.2,29.0,67.8,115.7,190.9,238.7,90.0,0.723,19.6,85.8,44.1,334.4,0.793,42.4,1
26.1235,91.78316,60.6,20.1,298.8,0.2,0.7,0.8,1.2,7.0,16.2,4.2,0.181,26.1,54.2,83.1,308.2,0.497,459.1,0
26.07017,91.81231,103.4,18.9,347.4,22.2,65.4,96.6,120.8,164.5,220.9,84.8,0.674,25.8,85.6,124.7,618.0,0.504,614.8,1
26.05596,91.85615,233.0,27.5,126.9,1.4,3.5,5.8,10.5,18.1,28.0,9.5,0.383,19.9,89.9,94.7,753.9,0.714,349.0,0
26.10022,91.8161,30.0,19.2,49.2,25.3,58.1,162.1,200.5,314.5,411.9,153.9,0.903,20.7,96.6,132.6,934.5,0.416,1859.8,1
25.25923,91.58791,1238.1,33.6,274.0,1.1,4.6,9.1,10.9,30.0,32.3,11.6,0.245,16.1,51.8,81.4,224.7,0.929,20.0,0
25.28267,91.68722,1418.5,24.1,203.6,0.1,0.1,0.2,0.2,15.4,27.1,7.0,0.155,25.5,72.0,45.6,161.9,0.698,415.2,0
25.59091,91.90064,1391.4,35.3,147.1,17.2,42.3,60.7,89.1,112.8,143.3,57.8,0.587,17.1,88.3,57.4,652.8,0.463,4626.9,1
25.51299,91.92625,1467.4,24.6,200.9,7.2,20.2,28.9,42.4,64.9,76.4,30.3,0.538,13.0,90.7,140.1,425.8,0.793,464.1,0
25.6426,91.92249,1251.7,42.2,181.5,0.9,4.3,5.4,8.0,22.6,41.0,12.1,0.21,24.6,68.8,31.7,278.1,0.887,654.1,0
25.63583,91.92483,1499.9,26.2,259.4,0.2,0.7,1.2,1.7,6.2,30.4,7.0,0.223,26.9,51.8,235.2,441.8,0.456,246.0,0
23.76702,92.75799,1124.7,38.5,347.6,7.5,52.7,73.0,123.0,203.5,254.0,95.8,0.597,16.9,93.0,50.4,351.2,0.993,21.6,1
23.76838,92.66849,891.3,43.3,39.8,19.8,26.6,76.9,98.8,164.4,238.8,84.0,0.642,14.4,82.0,61.0,191.9,0.82,170.6,1
23.73929,92.7421,1153.4,44.0,226.2,0.2,1.2,1.4,2.0,2.4,6.8,2.0,0.1,23.3,74.9,95.3,305.1,0.684,65.1,0
23.8389,92.68295,1231.9,45.5,192.5,2.0,8.4,14.3,22.7,25.5,40.9,15.3,0.225,16.5,74.5,28.6,296.7,0.726,544.3,0
23.69526,92.68961,936.8,35.5,82.8,19.7,43.1,63.7,114.5,205.2,269.8,97.4,0.67,17.2,88.6,64.3,452.9,0.738,20.0,1
11.56291,76.15015,812.5,40.2,321.2,0.4,0.6,1.2,1.6,12.1,37.6,9.1,0.1,29.5,63.1,87.2,498.6,0.816,1660.9,1
10.05663,77.115,1605.5,47.7,62.2,0.2,0.5,1.2,1.5,14.9,43.1,10.4,0.187,21.5,73.0,64.1,333.6,0.954,516.1,0
26.07364,91.80636,108.9,29.7,325.4,1.5,3.0,5.3,7.1,25.2,53.2,14.6,0.216,18.9,68.4,111.1,875.0,0.593,1362.8,0
26.04709,91.83515,37.1,28.8,141.6,2.9,10.3,16.4,25.4,39.2,68.0,22.6,0.257,29.7,61.6,17.4,546.1,0.623,764.3,0
26.05589,91.88828,198.0,31.7,39.2,9.8,65.9,118.3,140.7,216.9,272.4,104.3,0.761,21.8,93.2,91.4,583.5,0.798,459.8,1
26.09025,91.81924,112.0,18.1,60.9,0.4,0.6,1.3,1.6,10.7,40.3,9.4,0.199,31.2,56.0,166.1,502.4,0.489,20.0,0
25.2791,91.60448,1013.3,41.7,294.5,43.4,69.2,120.8,175.0,277.7,388.8,140.5,0.883,19.4,93.4,80.0,177.9,0.846,388.1,1
25.34393,91.72839,1439.2,27.4,188.2,3.7,12.4,38.4,47.2,57.0,67.1,28.6,0.559,15.6,93.0,42.6,150.6,0.92,500.3,0
25.56622,91.87319,1519.5,26.8,310.2,37.7,103.9,137.2,246.9,401.6,590.5,207.6,0.98,14.5,90.2,103.8,563.4,0.486,724.6,1
25.58986,91.88164,1513.4,35.3,56.4,3.0,4.7,8.3,12.1,30.2,41.0,13.7,0.224,21.4,48.7,147.4,474.0,0.599,1784.2,0
25.63062,91.89941,1394.2,34.4,350.1,0.0,0.1,0.1,0.2,14.8,40.8,9.7,0.108,22.3,55.5,41.6,249.3,0.848,1460.5,0
25.55279,91.88958,1543.3,22.4,59.6,4.1,18.9,29.0,50.7,83.8,111.5,40.8,0.532,17.2,92.8,102.4,653.2,0.378,1245.3,0
23.71188,92.75124,1224.3,36.3,195.3,2.4,7.6,14.4,19.4,27.5,38.6,14.3,0.276,24.5,69.9,165.3,345.3,0.947,1735.1,0
23.82325,92.70302,968.7,46.6,221.4,16.5,69.0,106.1,162.7,247.0,358.2,128.9,0.761,21.9,93.1,163.3,178.6,0.92,148.1,1
23.74259,92.75446,1059.9,36.7,211.0,0.6,1.0,2.3,2.9,5.4,20.1,5.2,0.227,28.0,49.2,36.1,466.9,0.563,25.9,0
23.74731,92.77271,1248.2,44.3,238.3,4.0,6.6,12.6,20.8,29.5,42.5,15.6,0.365,16.2,80.2,66.0,264.0,0.705,198.5,1
23.7671,92.69995,1054.2,40.8,3.4,1.2,1.6,3.1,4.2,11.3,21.9,6.3,0.213,24.5,74.8,101.1,483.3,0.796,349.8,0
11.56767,76.09884,880.1,35.7,185.1,0.7,1.4,2.8,5.0,6.2,7.6,3.1,0.388,18.1,82.8,156.7,305.4,0.877,957.5,0
10.11059,77.0508,1537.9,37.8,31.5,22.6,38.1,97.5,129.3,163.3,251.9,92.6,0.604,17.7,81.0,50.3,560.3,0.818,1748.5,1
26.07276,91.85626,30.0,9.3,6.7,21.5,93.8,138.8,204.8,309.3,483.4,168.6,0.905,22.9,84.7,76.4,175.7,0.492,1057.0,1
26.02097,91.82887,202.6,19.4,189.9,1.0,2.3,3.9,5.0,6.3,9.2,3.5,0.434,22.0,92.9,141.0,1058.1,0.598,902.3,0
26.06391,91.84381,114.7,38.5,17.9,33.0,56.0,102.6,151.1,194.8,228.1,95.3,0.742,20.2,93.2,77.0,313.2,0.765,538.1,1
26.15309,91.77016,71.8,14.0,260.6,10.7,32.0,82.2,127.2,159.5,211.7,83.7,0.633,24.9,92.7,168.2,578.9,0.434,1014.4,1
25.25435,91.58239,1104.2,38.0,348.3,10.3,53.8,101.5,119.8,202.9,301.5,104.5,0.725,19.2,89.5,201.1,145.0,0.878,39.3,1
25.30249,91.69526,1498.2,35.6,319.3,25.2,59.5,102.0,136.0,184.8,246.5,95.0,0.717,17.2,88.7,187.1,211.7,0.738,1131.9,1
25.58057,91.91273,1438.6,27.5,38.3,0.9,5.0,10.5,13.7,27.4,31.5,11.8,0.332,19.0,51.6,214.8,738.7,0.551,1230.5,0
25.60461,91.88159,1429.6,42.9,324.3,16.4,34.7,98.0,130.0,181.7,247.1,93.6,0.755,17.9,94.9,67.9,393.6,0.598,101.2,0
25.59358,91.89394,1332.8,38.2,191.8,22.1,77.9,119.5,195.8,318.5,443.2,159.7,0.786,17.7,93.5,25.2,194.8,0.637,1556.4,1
25.65012,91.86884,1498.6,30.5,296.9,11.5,24.6,37.5,56.8,74.3,108.5,40.5,0.541,17.5,93.0,89.7,494.8,0.561,415.1,0
23.6534,92.7415,1046.9,40.6,261.6,0.8,2.3,3.2,5.0,6.4,7.4,3.1,0.359,20.7,85.5,35.4,610.6,0.941,64.2,1
23.78279,92.73415,942.3,53.7,266.9,17.8,39.6,48.6,73.3,113.9,138.2,53.7,0.578,17.1,92.4,77.1,234.2,0.941,758.8,1
23.77441,92.73512,1091.8,35.3,184.9,12.4,63.9,98.4,164.2,269.0,427.2,145.2,0.816,23.9,87.8,33.9,828.8,0.659,109.7,1
23.85157,92.71661,1197.6,34.5,294.8,2.9,4.7,8.5,14.0,17.3,24.4,9.4,0.38,21.0,91.0,19.3,195.7,0.675,861.2,0
23.76804,92.70274,1159.1,38.2,278.6,0.3,1.2,2.1,2.6,9.0,12.1,3.8,0.185,19.2,50.0,37.8,446.7,0.735,645.1,0
11.58527,76.08184,826.8,39.3,43.2,22.5,47.6,97.7,122.3,154.0,187.1,77.3,0.758,17.3,85.5,77.0,143.8,0.996,588.1,1
10.09744,77.06812,1427.4,37.8,226.5,2.5,4.0,8.1,11.6,12.4,34.0,10.4,0.173,21.1,70.7,76.2,217.2,0.75,2583.1,0
26.01273,91.76341,63.4,26.9,237.4,55.5,131.1,220.0,315.4,450.0,588.9,225.9,0.98,21.4,89.6,220.4,228.5,0.379,744.1,1
26.09666,91.82311,65.6,16.4,234.1,1.0,1.6,2.6,3.9,8.3,14.3,4.5,0.249,27.4,51.9,17.1,406.5,0.526,1028.2,0
26.10726,91.89153,170.8,30.1,270.3,2.3,9.7,10.6,16.7,17.3,26.3,10.3,0.26,28.6,58.1,38.7,289.2,0.71,860.5,0
26.03389,91.77175,77.6,8.4,328.6,1.2,1.7,3.3,5.0,8.5,12.3,4.3,0.516,24.0,97.0,78.6,1077.0,0.512,1743.5,0
25.33983,91.62872,1164.4,38.8,136.2,0.4,3.9,6.1,7.4,10.7,39.4,10.4,0.196,17.6,48.4,99.0,155.6,0.984,20.0,0
25.25346,91.73916,1435.0,35.4,18.2,2.5,8.9,13.7,18.4,37.7,66.2,20.7,0.246,21.0,69.9,128.7,603.7,0.859,529.9,1
25.62972,91.92813,1388.7,25.4,215.5,3.6,14.9,18.3,30.5,46.5,64.2,23.6,0.463,15.4,81.5,62.0,827.6,0.672,157.5,0
25.53368,91.89626,1481.0,36.6,114.0,0.0,0.2,0.3,0.3,15.4,17.7,5.1,0.219,21.3,73.5,51.9,497.6,0.666,1539.4,0
25.65875,91.92177,1236.1,39.3,334.7,8.5,57.1,69.5,105.4,166.2,226.2,83.0,0.757,17.1,97.9,94.1,427.0,0.743,85.7,1
25.58853,91.8464,1468.8,20.8,143.8,5.4,12.4,29.0,34.3,49.2,75.0,26.8,0.296,19.8,74.4,48.8,577.0,0.442,299.8,0
23.74311,92.77988,1256.0,40.1,359.8,1.2,2.9,6.8,10.5,15.5,24.5,8.6,0.458,17.1,84.1,35.0,329.8,0.926,146.1,0
23.77399,92.75281,880.6,38.7,322.0,47.4,78.1,143.6,195.4,273.7,398.3,146.1,0.89,13.1,95.4,14.1,470.5,0.787,1292.2,1
23.6759,92.73439,1157.6,49.2,336.4,0.8,4.3,6.6,10.3,27.9,50.4,14.9,0.244,25.8,60.2,35.0,360.0,0.733,125.7,0
23.75638,92.72099,1207.6,52.5,115.2,0.3,0.6,0.8,1.2,15.6,35.6,8.9,0.152,19.7,49.7,36.6,248.3,0.798,1054.9,0
23.68559,92.66888,1028.8,30.9,231.4,3.4,24.0,47.3,65.1,100.4,149.3,52.9,0.502,20.9,84.6,74.9,588.1,0.5,1182.5,1
11.56594,76.04306,923.2,22.6,286.9,16.2,23.7,53.6,69.4,113.0,144.9,54.2,0.558,24.2,88.7,175.4,358.3,0.947,1089.0,0
10.00549,77.05112,1552.5,41.8,88.7,2.2,3.1,7.6,9.9,16.3,20.0,7.6,0.524,14.1,80.5,53.5,235.3,0.917,439.1,1
26.09216,91.79493,136.8,17.2,58.9,5.4,7.7,15.7,19.7,25.3,48.2,16.1,0.173,26.5,58.2,199.8,321.4,0.413,552.8,0
26.07012,91.83578,74.4,25.9,276.2,11.2,52.1,72.5,110.1,188.1,244.1,89.7,0.669,21.9,86.9,43.6,604.5,0.497,1751.9,0
26.06774,91.88739,157.0,29.0,90.5,6.5,15.5,21.9,26.0,26.2,34.9,14.8,0.268,25.5,70.4,173.4,423.6,0.629,2168.7,0
26.10095,91.81434,64.0,23.5,139.7,6.5,6.7,21.3,25.9,31.2,40.9,16.5,0.49,20.1,80.9,124.5,452.4,0.429,278.1,0
25.27997,91.60352,1087.3,29.0,119.5,3.2,6.2,12.6,15.5,32.4,50.2,16.4,0.17,24.5,62.2,54.9,290.4,0.964,130.7,0
25.28765,91.74668,1474.3,26.9,35.9,4.6,7.5,19.1,21.7,41.5,54.5,19.4,0.308,22.5,67.1,304.8,128.3,0.988,1217.7,0
25.5974,91.89837,1474.6,30.9,152.0,43.3,79.7,135.6,220.8,270.0,369.9,145.1,0.98,19.4,95.9,56.2,632.6,0.614,147.7,1
25.56118,91.92279,1466.3,25.4,238.2,6.8,13.3,24.6,30.1,45.8,58.4,22.3,0.481,19.7,96.3,23.3,396.0,0.663,818.4,0
25.67488,91.95099,1268.0,44.6,138.6,0.5,0.7,1.3,1.8,7.2,24.6,6.0,0.141,19.5,52.1,134.0,204.7,0.847,364.5,1
25.64803,91.83956,1429.3,35.2,119.6,1.7,6.6,11.1,12.6,14.5,23.7,8.7,0.215,14.0,61.3,63.6,575.1,0.63,99.3,0
23.81002,92.72514,1147.0,28.6,5.0,33.8,72.0,152.9,221.7,341.0,545.6,187.6,0.98,21.6,88.8,53.0,471.5,1.0,372.6,0
23.74382,92.7074,989.0,42.8,90.2,15.3,97.7,141.5,197.4,237.4,328.6,128.9,0.815,16.7,93.9,193.8,365.7,0.965,125.1,1
23.75543,92.7045,1071.6,41.6,67.8,19.1,31.5,66.0,83.1,119.1,182.5,65.0,0.529,16.0,91.7,39.0,379.6,0.729,135.1,1
23.78646,92.68381,950.4,43.0,89.2,1.7,6.9,9.7,12.2,26.4,34.8,12.0,0.215,23.2,56.2,101.6,338.4,0.679,380.1,1
23.71262,92.71425,960.2,42.2,139.2,0.5,1.6,3.0,4.9,20.1,33.4,9.7,0.162,25.6,49.1,37.3,601.2,0.742,910.6,0
11.53615,76.07558,970.6,39.7,336.4,11.1,29.7,46.2,73.5,117.4,185.0,63.4,0.664,18.0,91.6,86.2,97.7,0.82,165.9,0
10.13562,77.08396,1468.0,39.0,340.7,1.6,15.8,20.7,30.3,44.4,73.8,25.3,0.283,21.3,67.0,35.4,248.3,0.778,42.6,1
26.0895,91.86733,246.5,20.7,98.2,1.0,2.3,2.8,4.5,22.7,37.3,10.6,0.215,24.8,58.1,147.2,279.7,0.265,4147.6,0
26.03195,91.85806,59.0,24.8,24.7,0.3,0.9,1.5,2.2,15.6,44.2,10.9,0.167,23.0,68.1,55.3,740.6,0.363,906.5,0
26.04766,91.89488,142.1,27.6,358.3,1.3,2.4,3.7,5.3,20.1,42.5,11.6,0.173,25.5,47.3,139.4,540.1,0.823,826.2,0
